ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_Nuclei,Parent_SecratoryMembrane
25,133,771.5595238095239,526.6517857142857,133,133,133
25,134,954.8116213683224,523.659793814433,134,134,134
25,135,1168.3076923076924,530.8076923076923,135,135,135
25,136,998.8103448275862,534.7758620689655,136,136,136
25,137,213.17868338557994,539.5438871473355,137,137,137
25,138,835.018018018018,529.8333333333334,138,138,138
25,139,804.4377682403433,552.931330472103,139,139,139
25,140,854.1881977671451,544.1674641148326,140,140,140
25,141,370.5729166666667,547.7604166666666,141,141,141
25,142,1221.1867612293145,542.6572104018912,142,142,142
25,143,26.311746987951807,557.7048192771084,143,143,143
25,144,1228.0549273021002,561.0274636510501,144,144,144
25,145,707.1067961165048,563.495145631068,145,145,145
25,146,702.225641025641,578.5641025641025,146,146,146
25,147,1256.7740384615386,574.2467948717949,147,147,147
25,148,298.565901934323,575.2087269455691,148,148,148
25,149,458.2238805970149,578.7484008528785,149,149,149
25,150,819.9696458684655,592.1315345699832,150,150,150
25,151,571.3809523809524,589.9069264069265,151,151,151
25,152,933.2518518518518,622.2925925925925,152,152,152
25,153,943.390625,616.703125,153,153,153
25,154,323.9593495934959,636.7886178861788,154,154,154
25,155,1173.9227642276423,640.930894308943,155,155,155
25,156,1201.2707509881423,630.6363636363636,156,156,156
25,157,1259.494304110946,656.4452699356117,157,157,157
25,158,1300.0995260663508,644.4628751974724,158,158,158
25,159,243.75423728813558,676.228813559322,159,159,159
25,160,223.67605633802816,688.0140845070423,160,160,160
25,161,896.6164383561644,690.3082191780821,161,161,161
25,162,821.5413533834586,689.4661654135339,162,162,162
25,163,449.6475095785441,700.9425287356322,163,163,163
25,164,1297.6085409252669,717.067615658363,164,164,164
25,165,1318.6008316008315,723.5925155925156,165,165,165
25,166,1335.106796116505,744.0242718446602,166,166,166
25,167,565.6239316239316,786.4615384615385,167,167,167
26,1,828.4322580645161,12.0,1,1,1
26,2,444.1324503311258,29.642384105960264,2,2,2
26,3,1075.879268292683,33.985365853658536,3,3,3
26,4,609.75,45.1875,4,4,4
26,5,437.1181818181818,47.19090909090909,5,5,5
26,6,783.7218934911242,41.142011834319526,6,6,6
26,7,380.6217008797654,42.950146627565985,7,7,7
26,8,337.8922155688623,52.32335329341317,8,8,8
26,9,1010.5849557522124,70.2858407079646,9,9,9
26,10,858.9717073170732,59.66439024390244,10,10,10
26,11,577.8529411764706,74.00735294117646,11,11,11
26,12,773.8536585365854,75.99303135888502,12,12,12
26,13,713.1875,80.9609375,13,13,13
26,14,912.0604575163399,96.62745098039215,14,14,14
26,15,648.7931034482758,89.19540229885058,15,15,15
26,16,822.8385416666666,83.859375,16,16,16
26,17,463.64600938967135,87.55774647887324,17,17,17
26,18,286.17391304347825,107.35652173913043,18,18,18
26,19,717.2470588235294,113.94117647058823,19,19,19
26,20,285.4965034965035,120.0909090909091,20,20,20
26,21,949.2097902097902,122.08391608391608,21,21,21
26,22,74.00621761658032,130.25699481865286,22,22,22
26,23,479.537037037037,134.65185185185186,23,23,23
26,24,669.8226600985222,131.18029556650245,24,24,24
26,25,471.03092783505156,151.06185567010309,25,25,25
26,26,244.7157894736842,151.96842105263158,26,26,26
26,27,231.216,158.504,27,27,27
26,28,1156.6752941176471,154.1270588235294,28,28,28
26,29,1138.648250460405,153.85819521178638,29,29,29
26,30,647.625,157.14204545454547,30,30,30
26,31,861.7142857142857,173.66326530612244,31,31,31
26,32,429.01408450704224,176.95774647887325,32,32,32
26,33,757.843373493976,174.5815991237678,33,33,33
26,34,790.3212996389892,185.22021660649818,34,34,34
26,35,435.4947368421053,191.1578947368421,35,35,35
26,36,811.5467980295566,186.31855500821018,36,36,36
26,37,21.46242774566474,204.6242774566474,37,37,37
26,38,945.3127516778524,207.7530201342282,38,38,38
26,39,1313.7893333333334,199.72266666666667,39,39,39
26,40,665.6357142857142,221.875,40,40,40
26,41,916.5174337517434,209.81311018131103,41,41,41
26,42,998.2952380952381,215.93333333333334,42,42,42
26,43,772.5108695652174,219.44565217391303,43,43,43
26,44,506.87204142011836,222.60355029585799,44,44,44
26,45,576.0870488322718,230.06369426751593,45,45,45
26,46,499.3084004602992,249.4994246260069,46,46,46
26,47,727.8395061728395,245.33333333333334,47,47,47
26,48,1250.784,258.32,48,48,48
26,49,737.6756756756756,250.3918918918919,49,49,49
26,50,1097.8774703557312,249.1270468661773,50,50,50
26,51,932.4030226700252,262.272040302267,51,51,51
26,52,471.8967082860386,276.12599318955733,52,52,52
26,53,1011.5305555555556,261.7527777777778,53,53,53
26,54,1300.055900621118,301.9627329192547,54,54,54
26,55,977.2014134275619,298.5088339222615,55,55,55
26,56,807.2074873096446,301.3236040609137,56,56,56
26,57,967.2314049586777,314.0495867768595,57,57,57
26,58,1292.298969072165,315.0515463917526,58,58,58
26,59,1133.3450980392156,311.0494117647059,59,59,59
26,60,743.773490532333,322.76777420507324,60,60,60
26,61,531.11875,306.075,61,61,61
26,62,1279.1063829787233,319.3191489361702,62,62,62
26,63,1177.1240648379053,316.55610972568576,63,63,63
26,64,598.2686025408349,321.0689655172414,64,64,64
26,65,105.04007820136853,326.3206256109482,65,65,65
26,66,809.2348860257681,330.4816650148662,66,66,66
26,67,919.1730769230769,333.6730769230769,67,67,67
26,68,936.7014925373135,341.05223880597015,68,68,68
26,69,1210.4106127605812,333.29564118761846,69,69,69
26,70,639.9270633397313,334.58925143953934,70,70,70
26,71,278.19565217391306,355.6521739130435,71,71,71
26,72,1149.6024844720496,349.53416149068323,72,72,72
26,73,1168.878679750223,376.4719000892061,73,73,73
26,74,628.984375,371.609375,74,74,74
26,75,815.9464285714286,377.10714285714283,75,75,75
26,76,1271.8966327329679,366.04620203602195,76,76,76
26,77,602.696,390.032,77,77,77
26,78,802.3571428571429,383.5595238095238,78,78,78
26,79,802.9384615384615,399.55384615384617,79,79,79
26,80,817.7652173913043,394.55652173913046,80,80,80
26,81,953.0505050505051,400.0808080808081,81,81,81
26,82,643.4333333333333,409.6933333333333,82,82,82
26,83,958.8936170212766,411.72340425531917,83,83,83
26,84,1319.2612612612613,433.0900900900901,84,84,84
26,85,1325.698113207547,446.9339622641509,85,85,85
26,86,992.5419847328244,468.62595419847327,86,86,86
26,87,800.3980582524272,475.0873786407767,87,87,87
26,88,793.7263157894737,490.85263157894735,88,88,88
26,89,1015.8779342723004,510.4835680751174,89,89,89
26,90,1015.234375,530.0625,90,90,90
26,91,1003.2950819672132,534.9016393442623,91,91,91
26,92,921.6666666666666,537.4912280701755,92,92,92
26,93,917.8166666666667,549.8333333333334,93,93,93
26,94,915.7117117117117,560.5405405405405,94,94,94
26,95,772.027108433735,560.1084337349398,95,95,95
26,96,1292.0372050816698,563.497277676951,96,96,96
26,97,1328.3015075376884,593.4154103852596,97,97,97
26,98,580.4335260115607,573.1464354527939,98,98,98
26,99,699.1398601398602,596.3741258741259,99,99,99
26,100,673.983606557377,618.5696721311475,100,100,100
26,101,870.1625615763547,626.0985221674877,101,101,101
26,102,742.3461538461538,625.3625204582652,102,102,102
26,103,1316.47,666.8,103,103,103
26,104,1104.384126984127,666.6222222222223,104,104,104
26,105,1144.7318611987382,668.9873817034701,105,105,105
26,106,714.5339366515838,669.2805429864253,106,106,106
26,107,1061.0385208012326,689.4144838212635,107,107,107
26,108,1277.7298578199052,750.8815165876778,108,108,108
26,109,1298.6611374407582,789.3199052132701,109,109,109
26,110,1152.806896551724,796.0137931034483,110,110,110
26,111,1317.099099099099,881.2072072072073,111,111,111
26,112,1323.834862385321,919.7522935779816,112,112,112
26,113,1299.4020408163265,932.5102040816327,113,113,113
26,114,105.12765957446808,935.7553191489362,114,114,114
26,115,185.0,930.0,115,115,115
26,116,189.27956989247312,958.6344086021505,116,116,116
26,117,1311.6091954022988,973.528735632184,117,117,117
26,118,62.648148148148145,981.4629629629629,118,118,118
26,119,261.39336492890993,984.2132701421801,119,119,119
26,120,1064.638888888889,985.9583333333334,120,120,120
26,121,56.1875,993.046875,121,121,121
27,1,944.0970149253732,9.917910447761194,1,1,1
27,2,470.2425249169435,16.561461794019934,2,2,2
27,3,489.6832298136646,25.937888198757765,3,3,3
27,4,550.0429393536963,24.2315183709606,4,4,4
27,5,1013.3718411552346,16.350180505415164,5,5,5
27,6,1090.9634146341464,27.182926829268293,6,6,6
27,7,92.35714285714286,38.75,7,7,7
27,8,245.71497584541063,36.0,8,8,8
27,9,823.8545454545455,49.986363636363635,9,9,9
27,10,825.3552631578947,64.15131578947368,10,10,10
27,11,1237.8469387755101,75.10204081632654,11,11,11
27,12,463.45180722891564,70.87951807228916,12,12,12
27,13,1304.957528957529,75.61389961389962,13,13,13
27,14,916.8536585365854,77.46341463414635,14,14,14
27,15,931.4950495049505,81.38613861386139,15,15,15
27,16,583.5043227665706,85.69394812680115,16,16,16
27,17,920.5428571428571,91.3,17,17,17
27,18,68.48979591836735,99.06122448979592,18,18,18
27,19,400.1165803108808,90.54663212435233,19,19,19
27,20,99.47297297297297,102.5945945945946,20,20,20
27,21,56.810457516339866,102.95424836601308,21,21,21
27,22,778.8010752688172,107.68279569892474,22,22,22
27,23,179.875,115.875,23,23,23
27,24,628.2903494176372,111.81031613976705,24,24,24
27,25,85.66666666666667,118.66666666666667,25,25,25
27,26,1231.6907216494844,115.61855670103093,26,26,26
27,27,31.94199243379571,116.75662042875157,27,27,27
27,28,835.0,135.19892473118279,28,28,28
27,29,980.3358070500927,156.00371057513914,29,29,29
27,30,890.0212765957447,158.43617021276594,30,30,30
27,31,881.6344086021505,166.91397849462365,31,31,31
27,32,165.6086508753862,174.22966014418125,32,32,32
27,33,361.3968462549277,201.68462549277265,33,33,33
27,34,139.01945525291828,178.26070038910507,34,34,34
27,35,174.10256410256412,202.3760683760684,35,35,35
27,36,780.4241645244216,277.4575835475578,36,36,36
27,37,1213.5221411192215,289.51630170316304,37,37,37
27,38,924.8283239938869,265.34538970962814,38,38,38
27,39,756.639846743295,284.63026819923374,39,39,39
27,40,892.4682057513163,320.0068853786958,40,40,40
27,41,1318.6312684365782,321.34218289085544,41,41,41
27,42,26.39797639123103,335.57841483979763,42,42,42
27,43,1073.4016393442623,361.1475409836066,43,43,43
27,44,847.9024390243902,401.9146341463415,44,44,44
27,45,837.3421052631579,404.3859649122807,45,45,45
27,46,867.2516556291391,408.2317880794702,46,46,46
27,47,679.5205479452055,416.458904109589,47,47,47
27,48,1192.5353535353536,422.030303030303,48,48,48
27,49,659.6052631578947,426.9605263157895,49,49,49
27,50,962.1377245508982,432.7125748502994,50,50,50
27,51,550.8035264483627,432.48614609571786,51,51,51
27,52,1182.6805555555557,432.90277777777777,52,52,52
27,53,526.7492401215806,436.2887537993921,53,53,53
27,54,890.0483460559797,457.64885496183206,54,54,54
27,55,1069.637873754153,479.1196013289036,55,55,55
27,56,819.2857142857143,486.84761904761905,56,56,56
27,57,619.0204498977505,501.20245398773005,57,57,57
27,58,812.29203539823,502.7345132743363,58,58,58
27,59,936.5102040816327,491.7891156462585,59,59,59
27,60,999.1215277777778,491.65277777777777,60,60,60
27,61,475.64896755162243,509.4513274336283,61,61,61
27,62,458.56976744186045,534.9767441860465,62,62,62
27,63,845.3406593406594,541.3076923076923,63,63,63
27,64,726.1340782122905,547.5195530726257,64,64,64
27,65,958.695652173913,563.135265700483,65,65,65
27,66,600.0147058823529,579.8529411764706,66,66,66
27,67,793.9746835443038,623.3860759493671,67,67,67
27,68,720.5043310875842,659.6814244465833,68,68,68
27,69,819.78324761205,679.2373254959589,69,69,69
27,70,442.61290322580646,732.6935483870968,70,70,70
27,71,779.347266881029,748.5819935691318,71,71,71
27,72,1151.03355704698,838.8791946308725,72,72,72
27,73,1136.42,851.65,73,73,73
27,74,1168.1049723756905,881.8812154696133,74,74,74
28,1,565.3523809523809,18.752380952380953,1,1,1
28,2,319.13101604278074,13.288770053475936,2,2,2
28,3,602.3409090909091,17.068181818181817,3,3,3
28,4,39.226190476190474,10.957142857142857,4,4,4
28,5,771.2678571428571,32.982142857142854,5,5,5
28,6,434.67857142857144,30.660714285714285,6,6,6
28,7,653.8426073131956,17.8060413354531,7,7,7
28,8,150.96296296296296,43.45679012345679,8,8,8
28,9,262.2121212121212,45.81818181818182,9,9,9
28,10,1212.5653846153846,43.45384615384615,10,10,10
28,11,185.89613259668508,56.611049723756906,11,11,11
28,12,713.588785046729,67.22429906542057,12,12,12
28,13,642.0307692307692,73.38461538461539,13,13,13
28,14,1034.094951923077,83.49639423076923,14,14,14
28,15,198.2970297029703,83.7128712871287,15,15,15
28,16,644.5824175824176,89.36263736263736,16,16,16
28,17,737.1,102.66666666666667,17,17,17
28,18,1288.5182926829268,105.0609756097561,18,18,18
28,19,17.37272727272727,102.72181818181818,19,19,19
28,20,73.86046511627907,108.11627906976744,20,20,20
28,21,83.9047619047619,111.26984126984127,21,21,21
28,22,671.566037735849,129.78301886792454,22,22,22
28,23,395.5777777777778,131.76666666666668,23,23,23
28,24,736.7903225806451,131.86290322580646,24,24,24
28,25,475.2570056044836,122.85108086469175,25,25,25
28,26,1235.7669977081741,130.20320855614975,26,26,26
28,27,1059.7817589576548,136.31270358306188,27,27,27
28,28,1262.7922077922078,147.88636363636363,28,28,28
28,29,1299.9537712895378,146.8175182481752,29,29,29
28,30,468.6038543897216,169.45824411134905,30,30,30
28,31,376.8813559322034,174.42372881355934,31,31,31
28,32,386.8085106382979,190.2340425531915,32,32,32
28,33,587.3157894736842,185.4928229665072,33,33,33
28,34,584.2701612903226,209.33870967741936,34,34,34
28,35,405.9888888888889,203.03333333333333,35,35,35
28,36,108.13165013525699,202.4950405770965,36,36,36
28,37,772.3476394849786,210.8755364806867,37,37,37
28,38,801.5826771653543,207.750656167979,38,38,38
28,39,75.01108647450111,214.72283813747228,39,39,39
28,40,1076.7456896551723,228.55172413793105,40,40,40
28,41,836.6779661016949,231.40677966101694,41,41,41
28,42,769.4829931972789,232.6734693877551,42,42,42
28,43,437.72429906542055,244.29205607476635,43,43,43
28,44,954.8433544303797,238.96677215189874,44,44,44
28,45,916.2937365010799,250.87257019438445,45,45,45
28,46,1004.7982832618026,244.3175965665236,46,46,46
28,47,821.8802816901408,243.45070422535213,47,47,47
28,48,383.66093366093367,250.8058968058968,48,48,48
28,49,995.34,252.225,49,49,49
28,50,762.6533333333333,255.21333333333334,50,50,50
28,51,169.1165191740413,260.8879056047198,51,51,51
28,52,943.6054421768707,309.61678004535145,52,52,52
28,53,620.4739010989011,307.72115384615387,53,53,53
28,54,252.82061446977204,337.2259663032706,54,54,54
28,55,688.1266666666667,349.75333333333333,55,55,55
28,56,551.7129032258065,345.5290322580645,56,56,56
28,57,502.38105263157894,354.1073684210526,57,57,57
28,58,563.5578512396694,363.7107438016529,58,58,58
28,59,671.2486772486773,362.87301587301585,59,59,59
28,60,176.66438356164383,360.8972602739726,60,60,60
28,61,161.21428571428572,364.37857142857143,61,61,61
28,62,1048.2126245847176,374.2591362126246,62,62,62
28,63,165.4278350515464,383.78350515463916,63,63,63
28,64,683.638418079096,386.82485875706215,64,64,64
28,65,232.57270029673592,390.64688427299706,65,65,65
28,66,417.58608815427,393.26308539944904,66,66,66
28,67,961.1981481481481,429.1648148148148,67,67,67
28,68,939.0757575757576,432.6363636363636,68,68,68
28,69,830.25,441.5725806451613,69,69,69
28,70,361.9833546734955,466.90524967989757,70,70,70
28,71,1059.4169491525424,480.3525423728814,71,71,71
28,72,531.7844311377246,478.9940119760479,72,72,72
28,73,550.5376344086021,497.741935483871,73,73,73
28,74,991.9666666666667,505.93333333333334,74,74,74
28,75,882.4054669703872,506.66742596810934,75,75,75
28,76,862.7777777777778,573.6262626262626,76,76,76
28,77,727.6567505720824,576.9199084668193,77,77,77
28,78,973.3532110091743,603.2247706422019,78,78,78
29,1,638.3030888030888,17.99227799227799,1,1,1
29,2,887.0764331210191,15.184713375796179,2,2,2
29,3,154.59322033898306,16.51412429378531,3,3,3
29,4,265.53473684210525,13.627368421052632,4,4,4
29,5,388.91523713420787,12.27648839556004,5,5,5
29,6,53.98529411764706,25.176470588235293,6,6,6
29,7,86.47368421052632,26.99122807017544,7,7,7
29,8,409.6865464632455,32.46879334257975,8,8,8
29,9,458.1169451073986,34.33054892601432,9,9,9
29,10,1036.871794871795,25.326210826210826,10,10,10
29,11,933.6258823529412,23.894117647058824,11,11,11
29,12,268.0,38.821917808219176,12,12,12
29,13,153.03571428571428,38.61224489795919,13,13,13
29,14,667.5426829268292,46.41463414634146,14,14,14
29,15,1070.4545454545455,54.763636363636365,15,15,15
29,16,791.8930817610063,55.327044025157235,16,16,16
29,17,210.13333333333333,63.6,17,17,17
29,18,28.76,67.58,18,18,18
29,19,364.9399141630901,76.49785407725322,19,19,19
29,20,243.56484149855908,82.0749279538905,20,20,20
29,21,1041.744019138756,90.12918660287082,21,21,21
29,22,110.66068515497552,81.9747145187602,22,22,22
29,23,861.1725490196078,84.2156862745098,23,23,23
29,24,420.3706666666667,102.69866666666667,24,24,24
29,25,810.7948717948718,118.8021978021978,25,25,25
29,26,16.1864406779661,118.75302663438256,26,26,26
29,27,74.77923292797007,113.40505144995323,27,27,27
29,28,655.4108216432866,130.24649298597194,28,28,28
29,29,631.4827586206897,138.21943573667713,29,29,29
29,30,42.03947368421053,157.5,30,30,30
29,31,548.6990291262136,156.80582524271844,31,31,31
29,32,225.34736842105264,158.56842105263158,32,32,32
29,33,36.63095238095238,169.46428571428572,33,33,33
29,34,559.5363636363636,167.77272727272728,34,34,34
29,35,223.94444444444446,172.53333333333333,35,35,35
29,36,435.2631578947368,169.53383458646616,36,36,36
29,37,685.2208281053952,179.17440401505647,37,37,37
29,38,819.5884088514225,223.5144362486828,38,38,38
29,39,24.756613756613756,224.8148148148148,39,39,39
29,40,677.2645502645503,291.13227513227514,40,40,40
29,41,1017.2650406504065,287.2162601626016,41,41,41
29,42,1320.713043478261,308.23478260869564,42,42,42
29,43,1300.1785714285713,318.8673469387755,43,43,43
29,44,1011.9749518304432,311.3198458574181,44,44,44
29,45,681.3757575757576,311.07878787878786,45,45,45
29,46,153.41129032258064,309.63709677419354,46,46,46
29,47,785.2558139534884,332.6046511627907,47,47,47
29,48,992.4493243243244,341.8310810810811,48,48,48
29,49,1039.3967459324156,356.1764705882353,49,49,49
29,50,446.20338983050846,363.06779661016947,50,50,50
29,51,542.1201171875,365.6796875,51,51,51
29,52,996.5641025641025,365.96153846153845,52,52,52
29,53,442.9918032786885,383.6639344262295,53,53,53
29,54,217.91538461538462,393.9230769230769,54,54,54
29,55,1008.0934256055364,424.66782006920414,55,55,55
29,56,611.9312169312169,436.34391534391534,56,56,56
29,57,317.5882352941176,445.578431372549,57,57,57
29,58,193.96,458.344,58,58,58
29,59,1244.561224489796,458.1020408163265,59,59,59
29,60,776.28125,467.6875,60,60,60
29,61,767.7692307692307,484.84615384615387,61,61,61
29,62,1219.0275229357799,530.8440366972477,62,62,62
29,63,247.98275862068965,546.698275862069,63,63,63
29,64,294.4485981308411,541.5,64,64,64
29,65,301.5133333333333,564.1466666666666,65,65,65
29,66,229.53804347826087,558.9510869565217,66,66,66
29,67,558.2704918032787,572.516393442623,67,67,67
29,68,858.2767295597484,569.3909853249476,68,68,68
29,69,1127.223404255319,588.2978723404256,69,69,69
29,70,1148.711409395973,584.3892617449665,70,70,70
29,71,1098.3793103448277,590.7155172413793,71,71,71
29,72,772.7296416938111,593.3876221498372,72,72,72
29,73,832.9266666666666,603.36,73,73,73
29,74,553.0693069306931,595.1782178217821,74,74,74
29,75,1010.0248138957817,597.6228287841191,75,75,75
29,76,1159.2276422764228,608.8780487804878,76,76,76
29,77,579.0949720670391,622.3128491620112,77,77,77
29,78,1183.0646766169154,625.8358208955224,78,78,78
29,79,239.52121212121213,624.9272727272727,79,79,79
29,80,420.86321626617377,607.8743068391867,80,80,80
29,81,567.1379310344828,630.5862068965517,81,81,81
29,82,1221.1493212669684,640.7511312217194,82,82,82
29,83,352.5806451612903,644.5967741935484,83,83,83
29,84,571.0943396226415,642.3396226415094,84,84,84
29,85,642.7972972972973,645.972972972973,85,85,85
29,86,651.296875,657.0625,86,86,86
29,87,666.0280898876405,667.5505617977528,87,87,87
29,88,411.244060475162,687.5053995680346,88,88,88
29,89,119.4186046511628,679.9147286821706,89,89,89
29,90,131.43037974683546,684.620253164557,90,90,90
29,91,1025.3775510204082,708.4047619047619,91,91,91
29,92,421.7867647058824,725.0808823529412,92,92,92
29,93,627.2962962962963,733.1234567901234,93,93,93
29,94,262.5098039215686,729.8725490196078,94,94,94
29,95,373.8728323699422,738.0115606936416,95,95,95
29,96,422.4117647058824,745.7176470588236,96,96,96
29,97,320.46666666666664,749.8380952380952,97,97,97
29,98,272.0444444444444,835.7444444444444,98,98,98
29,99,271.54545454545456,858.4318181818181,99,99,99
29,100,1149.527659574468,854.3574468085106,100,100,100
29,101,431.05263157894734,875.9473684210526,101,101,101
29,102,420.2,881.6153846153846,102,102,102
29,103,473.67164179104475,922.0174129353234,103,103,103
29,104,415.1516393442623,907.8620218579235,104,104,104
29,105,457.3192307692308,923.2807692307692,105,105,105
29,106,1019.4038461538462,949.25,106,106,106
29,107,957.7412587412588,988.6643356643357,107,107,107
29,108,961.7313432835821,994.1044776119403,108,108,108
29,109,1030.9893617021276,998.9574468085107,109,109,109
30,1,410.8333333333333,17.14814814814815,1,1,1
30,2,218.09848484848484,24.234848484848484,2,2,2
30,3,47.422764227642276,33.75609756097561,3,3,3
30,4,385.65248226950354,33.723404255319146,4,4,4
30,5,76.19166666666666,46.96458333333333,5,5,5
30,6,323.3125,68.9375,6,6,6
30,7,163.9221732745962,77.09691629955947,7,7,7
30,8,478.4651162790698,89.05116279069767,8,8,8
30,9,727.1583333333333,93.41904761904762,9,9,9
30,10,475.8205980066445,114.17940199335548,10,10,10
30,11,405.1770186335404,117.17313664596273,11,11,11
30,12,707.9954954954954,116.83933933933933,12,12,12
30,13,158.31810766721043,131.5938009787928,13,13,13
30,14,1174.0119047619048,146.32142857142858,14,14,14
30,15,145.52614727854856,166.84418356456777,15,15,15
30,16,752.0618908382066,203.75877192982455,16,16,16
30,17,55.85588972431078,174.20488721804512,17,17,17
30,18,1161.7906976744187,215.96511627906978,18,18,18
30,19,267.0808080808081,225.24242424242425,19,19,19
30,20,257.5064935064935,232.74025974025975,20,20,20
30,21,597.9460431654676,231.22841726618705,21,21,21
30,22,570.6132756132756,289.7712842712843,22,22,22
30,23,257.61538461538464,264.40384615384613,23,23,23
30,24,471.95364238410593,267.0827814569536,24,24,24
30,25,455.91616766467064,277.5329341317365,25,25,25
30,26,1244.1713395638628,315.7258566978193,26,26,26
30,27,475.344,336.416,27,27,27
30,28,464.92857142857144,342.8253968253968,28,28,28
30,29,942.1604426002766,338.48547717842325,29,29,29
30,30,1229.1598579040854,333.50799289520427,30,30,30
30,31,303.8464163822526,342.66211604095565,31,31,31
30,32,959.4113009198423,354.4940867279895,32,32,32
30,33,407.62780269058294,362.2017937219731,33,33,33
30,34,1146.3444180522565,409.9429928741093,34,34,34
30,35,1092.3417890520693,404.84512683578106,35,35,35
30,36,253.84081632653061,417.88843537414965,36,36,36
30,37,1133.8130841121495,421.82710280373834,37,37,37
30,38,224.4706896551724,416.5793103448276,38,38,38
30,39,663.2523364485982,427.1682242990654,39,39,39
30,40,1116.433155080214,430.0561497326203,40,40,40
30,41,267.2624584717608,510.59025470653376,41,41,41
30,42,1002.9185185185186,527.1324074074074,42,42,42
30,43,980.0035026269702,577.0647985989492,43,43,43
30,44,33.704918032786885,562.811475409836,44,44,44
30,45,514.5694838343733,624.964265456608,45,45,45
30,46,1281.8333333333333,655.0467479674796,46,46,46
30,47,663.2358003442341,670.2048192771084,47,47,47
30,48,938.1408450704225,740.9577464788732,48,48,48
30,49,953.1855670103092,749.5876288659794,49,49,49
30,50,1010.5359342915812,761.17659137577,50,50,50
30,51,665.7786561264822,784.798418972332,51,51,51
30,52,683.7351916376307,787.170731707317,52,52,52
30,53,1000.078102189781,821.3773722627737,53,53,53
30,54,290.8238341968912,846.8860103626943,54,54,54
30,55,234.76666666666668,887.375,55,55,55
30,56,352.24839400428266,908.0792291220557,56,56,56
30,57,1117.3086419753085,917.8765432098766,57,57,57
30,58,17.805825242718445,940.9708737864078,58,58,58
30,59,402.18934911242604,948.301775147929,59,59,59
30,60,49.43181818181818,953.4545454545455,60,60,60
30,61,64.84722222222223,952.8472222222222,61,61,61
30,62,1120.9212962962963,981.8796296296297,62,62,62
30,63,1157.2342857142858,986.9771428571429,63,63,63
30,64,39.0,1000.0973451327434,64,64,64
30,65,1042.2897862232778,996.3444180522565,65,65,65
31,1,333.5505154639175,18.50515463917526,1,1,1
31,2,822.1511627906976,28.325581395348838,2,2,2
31,3,563.1205802357208,44.337262012692655,3,3,3
31,4,388.7721212121212,34.584242424242426,4,4,4
31,5,701.7153374233129,40.27116564417178,5,5,5
31,6,899.9591836734694,62.56122448979592,6,6,6
31,7,821.6944444444445,65.4074074074074,7,7,7
31,8,712.4002732240438,79.58060109289617,8,8,8
31,9,828.3007662835249,83.8103448275862,9,9,9
31,10,165.90514905149053,84.13279132791328,10,10,10
31,11,318.815625,85.31875,11,11,11
31,12,880.2058823529412,92.3529411764706,12,12,12
31,13,952.8149100257069,94.90745501285348,13,13,13
31,14,230.10375,110.83,14,14,14
31,15,154.15040650406505,106.29268292682927,15,15,15
31,16,467.4256243213898,109.29967426710098,16,16,16
31,17,831.0354667753771,123.20260905014268,17,17,17
31,18,1076.0,128.9131455399061,18,18,18
31,19,1047.8665297741272,138.9876796714579,19,19,19
31,20,956.8122448979592,127.41020408163266,20,20,20
31,21,383.5285714285714,140.5142857142857,21,21,21
31,22,895.9021739130435,141.15217391304347,22,22,22
31,23,488.80558659217877,149.43240223463687,23,23,23
31,24,909.9542857142857,144.16,24,24,24
31,25,337.5705882352941,177.25294117647059,25,25,25
31,26,705.1583541147132,172.03366583541148,26,26,26
31,27,910.0656167979002,175.2257217847769,27,27,27
31,28,929.3625,181.15625,28,28,28
31,29,120.16260162601625,188.3008130081301,29,29,29
31,30,803.57568359375,169.5830078125,30,30,30
31,31,880.4849578820698,193.91516245487364,31,31,31
31,32,625.8212461695608,198.12053115423902,32,32,32
31,33,829.2066246056783,210.2602523659306,33,33,33
31,34,916.1811072880826,220.68376603065374,34,34,34
31,35,532.877358490566,208.38679245283018,35,35,35
31,36,746.472972972973,209.0810810810811,36,36,36
31,37,767.5782155272306,196.04982618771726,37,37,37
31,38,290.43983402489624,205.6058091286307,38,38,38
31,39,560.1136107986501,217.96625421822273,39,39,39
31,40,680.5693581780538,222.15320910973085,40,40,40
31,41,549.9475806451613,263.93548387096774,41,41,41
31,42,1026.246153846154,264.3538461538462,42,42,42
31,43,1022.5652173913044,273.5130434782609,43,43,43
31,44,791.7257933279088,270.7835638730675,44,44,44
31,45,246.74487662066082,278.7022166457549,45,45,45
31,46,1012.9722222222222,281.40277777777777,46,46,46
31,47,626.3688505479132,292.4366985311261,47,47,47
31,48,726.2016806722689,282.3193277310924,48,48,48
31,49,1084.357142857143,286.17857142857144,49,49,49
31,50,1092.76,293.6533333333333,50,50,50
31,51,1079.054054054054,307.7027027027027,51,51,51
31,52,843.1822916666666,304.1354166666667,52,52,52
31,53,857.6150234741784,318.46948356807513,53,53,53
31,54,655.6458443620963,330.6103758602435,54,54,54
31,55,675.9211822660099,358.2807881773399,55,55,55
31,56,841.6230529595016,356.54828660436135,56,56,56
31,57,185.74480910917615,359.6463496316142,57,57,57
31,58,1026.2628434886499,363.51612903225805,58,58,58
31,59,753.6063829787234,374.06382978723406,59,59,59
31,60,908.8686868686868,368.3468013468013,60,60,60
31,61,589.9193976970771,381.46855624446414,61,61,61
31,62,486.1296296296296,398.7962962962963,62,62,62
